,user,visit,x,y,maxDepth,medDepth,meanDepth,timeOnPage,timeSect1,timeSect2,timeSect3,timeSect4,timeSect5,timeSect6,timeSect7,timeSect8,timeSect9,timeSect10,timeSect11,timeSect12,autotuneGuitar,beatDiff,clean,currentFrequency,detuneGuitar,freq2InView,freq3InView,freqInView,guitarState,isInTune,playBeats,playNotes,playReference,playRiff,playScale,targetNote,targetString,tunerVisualization,vizMode,waveInView
8508,gok5sArzfzLqsIphmeEanvzXPvg2,1,9.01085619451121,0.7135723201010566,5145.0,2487.0,2591.739852398524,128059.0,-1463720.0,9399.0,9438.0,30783.0,12719.0,5290.0,47993.0,1518.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
8509,gok5sArzfzLqsIphmeEanvzXPvg2,2,-3.841445758344941,-4.545262833660932,9214.0,5786.0,5570.029985007496,121413.0,-126902.0,1005.0,347.0,833.0,5861.0,2104.0,11355.0,13919.0,37732.0,27699.0,6727.0,12674.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8510,gpFxMKg3Wjf3eEnMIGHHfsWbZeg2,1,0.6165060923622971,-7.948779842417208,3230.0,1200.0,1355.369685767098,50098.0,-101865.0,21223.0,3848.0,5246.0,233.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8511,gpX350gclQfVDkJQFKxd7uUXYZI2,1,-0.8461096833346117,-2.277642606705369,201.0,84.0,115.25641025641026,29572.0,-20526.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
8512,gpjkSeXJSzO2Vjlg1id5jc6MeoG2,1,-6.820095505563742,1.3391393376124152,9326.0,4890.5,4592.010518934081,216511.0,-3482.0,7781.0,11201.0,17788.0,32616.0,11128.0,13016.0,11112.0,24376.0,30726.0,26818.0,3859.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
8513,gqpNK0GsqaSwe9ZGRSZ1yxzsZN72,1,10.179697180168885,0.10323685379226819,76.0,76.0,76.0,18113.0,-198398.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
8514,grg2BrYIMPOHReRJEdjxjAoMyx02,1,-4.635884513789275,2.608278171483325,5219.0,2623.0,2746.9290928050054,55696.0,-5355.0,17571.0,4358.0,4997.0,6355.0,5247.0,1845.0,2565.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
8515,grierLwRQXOsfwKRe5cc1VQ7PGs2,1,-0.5638083746797407,12.120440744832482,3364.0,1609.5,1756.4307875894988,686912.0,597794.0,6655.0,13414.0,4269.0,9084.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
8516,grkKFdKWMGeW9fTWFfb7MEISX3i1,1,7.338706028310109,-4.507714300609098,7386.0,4395.0,4088.404330017554,119988.0,-663557.0,12601.0,5767.0,9701.0,3888.0,4530.0,1718.0,2489.0,30683.0,25256.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
8517,gs8k9MhtDlZt2SnG6lAmYsDwI2y2,1,5.072427999234276,-3.0300473641476056,1887.0,1272.0,1217.845697329377,21020.0,-117225.0,13562.0,4695.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
8518,gsP8vw40iEfpZlBqesPj8EsheTJ3,1,-6.65668191110141,1.6231072200499908,10938.0,5281.0,5133.311915887851,242595.0,1542.0,19619.0,14782.0,23841.0,11130.0,13004.0,5062.0,8592.0,23064.0,33346.0,37554.0,30039.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
8519,gscBa7D2rjZ0CsH0DcePXm8psJ62,1,7.895342979878905,4.1335200466210935,668.0,396.0,399.01554404145077,9682.0,-232913.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
8520,gt0aCTLZefSQzH30vHAjkE7rxx32,1,-5.236964516779047,2.363437494709096,5505.0,2311.0,2570.062595419847,40039.0,-1468.0,9098.0,3986.0,2373.0,3763.0,2654.0,1120.0,8831.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
8521,gt7sU0SqnCaGH0PreNteEl02iB53,1,-6.168045627497201,-1.4219238642932497,9701.0,6167.0,5944.412267080746,95543.0,-32770.0,7166.0,2258.0,1813.0,4751.0,13153.0,6852.0,9927.0,16819.0,8434.0,9157.0,7944.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
8522,gtEBMydxgTdi9vepQnHiMEtlZRz1,1,3.3246989223813332,-6.540467965844514,3919.0,1402.0,1579.053164556962,30417.0,-85213.0,8062.0,2738.0,1601.0,5167.0,2519.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
8523,gtN3Agfw7zNaYIgDwOIDLY3Tt7U2,1,-6.207145566798721,0.4390436097998528,9815.0,5929.0,5314.6846635367765,108032.0,-17861.0,5909.0,5947.0,8173.0,15177.0,7548.0,2038.0,11612.0,9917.0,11828.0,8547.0,8780.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
8524,gtU91BRLM4M5kFXjDMjaZqWRsx33,1,6.348528168575004,-3.570774935872222,3120.0,1852.5,1765.5060975609756,18512.0,-104526.0,4991.0,1376.0,8047.0,592.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8525,gtZ4bQWQGneHKR9BW6s0OJaIiPB3,1,1.613011446137102,-9.263203063190751,432.0,242.0,238.83333333333334,6029.0,-12483.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
8526,gtswKC4djlTWdw7vCcAsreVewqJ2,2,-4.3317100211193065,6.451342149987625,2499.0,1138.0,1251.39798488665,24775.0,6537.0,8547.0,2486.0,1176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
8527,gtum8r9nQxViUlABfCUd0yME02y1,1,-0.5592291069891838,14.481424498641116,343.0,287.0,268.5,735239.0,710464.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
8528,guJBJMswuyOiWpnHAhy5j2YPRQ63,1,8.017179769838439,-0.292415442056566,3542.0,1268.1666259765625,1460.630682609298,69226.0,-697041.0,16442.0,6006.0,7490.0,1090.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
8529,guUPOchoMqhoB5HpXkSCF6iw9OI2,1,-0.7560443295260085,-6.894542595064214,1967.0,819.0,994.4393592677345,34208.0,-49756.0,6797.0,7941.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
8530,gv1WJ2huJWUa3vwIHQ2livvqGNg1,1,-4.964091916512331,-3.6319179499695684,1469.0,855.0,862.78,33337.0,-26873.0,25468.0,534.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8531,gv7jycfp1tZPmmhUzkq446vEZHk1,1,8.681914549870259,-4.6252639220684415,116.0,92.5,77.45454545454545,5088.0,-28249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8532,gvgmWi2QvYhLfI34X779IdOdPQ93,1,-6.67844804766602,1.4223501839112607,9248.0,4017.0,4972.763157894737,66714.0,0.0,0.0,0.0,-263.0,14587.0,7646.0,0.0,12713.0,1207.0,14338.0,0.0,11398.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
8533,gvhobVQIGma3fTJRTYEpYDEwopo1,1,-2.686228008833768,-2.4441107962016755,3111.0,1523.0,1653.4238733252132,81834.0,-53458.0,24425.0,7844.0,4363.0,31946.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8534,gvoW8iQgU6a63jlXhiwblabA5L42,1,8.79839406974878,-4.111985856026271,591.0,298.0,345.5342465753425,11873.0,-69961.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
8535,gvvhBAaGjuTEPlMpTfAq2XbEXm63,1,-0.9888312340002449,0.48662953250162716,557.0,337.5,374.4020618556701,9242.0,-2631.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8536,gwkpDNhY07WPCV0ubUuakJrlOxj1,1,-5.78439072327613,4.328222186663052,6310.0,3291.5,3123.733747609943,292955.0,16153.0,119958.0,3639.0,16365.0,35584.0,18824.0,9693.0,56098.0,7399.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
8537,gx1JSrMsl5hFoeg70KUyZmjhXyF2,1,-6.122891814428496,-3.8492945526832,6479.0,3765.0,3451.7994902293967,314066.0,-272451.0,14952.0,6368.0,29184.0,4638.0,9896.0,6787.0,14320.0,207417.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
8538,gx7SCiyjZph5cXYNfvAf2snEMHh2,1,8.14028623182992,2.334123874366064,3216.0,1581.0,1639.8861283643892,17215.0,-306276.0,3822.0,2201.0,2133.0,1269.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8539,gx8bIiAVNGehg5gzhiTk6jnqVpX2,1,6.109608140767689,-7.921515845911221,98.0,92.0,91.44444444444444,3916.0,-13299.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
8540,gxPEJOvxVvMErZLIg4WU3cSZO5D3,1,-1.7767755531662024,8.737572512923999,3588.0,2961.0,2362.643533123028,39562.0,23321.0,1434.0,1281.0,4660.0,4950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
8541,gxjPSjiC7saHbkCLz8FTUddZWLa2,1,0.5866479570434191,-9.43786852580986,570.0,450.0,385.6984126984127,13820.0,-25742.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
8542,gyGVzvAYGkYKHTFFnv0TcRirlCy1,1,-3.4803406190259816,2.996358454627084,9989.0,2351.0,3136.3765609990396,47429.0,-564.0,8110.0,6398.0,10935.0,1462.0,1235.0,2099.0,1484.0,584.0,869.0,681.0,316.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
8543,gyZT7Z5gNXOEOfAoC0y9aZnlmLK2,1,2.6416668684466456,-9.304973208589908,623.0,120.0,226.0379746835443,14402.0,-33027.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
8544,gyaR88o3xAN5lLak5AgWKF5R9Vv1,1,-1.4206786220252776,0.7871780248627648,1251.0,511.4999847412109,538.189054615462,12200.0,-3202.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8545,gzH13Pv1K8TTOKPitKnb1VEboPg2,1,-2.5736355314161896,5.92575105281349,5430.0,2605.0,2662.035993740219,44964.0,15506.0,-5464.0,9371.0,3928.0,3723.0,2763.0,1887.0,1050.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
8546,gzfgc0MtyPNzasd3YiUXCNpXoBF2,1,6.2510755350639995,-7.776084289014853,326.0,259.0,205.70434782608694,10044.0,-34920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
8547,gzrDLqGt3ge2OcRuhGYJTa7W4kR2,1,-5.785303171935566,1.385233924805595,10061.0,4959.5,4920.755996309963,78030.0,-5758.0,7821.0,8175.0,10030.0,6834.0,5949.0,4497.0,6836.0,6051.0,7554.0,2758.0,7239.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
8548,h0BQ11Hg0VSejojYHfEs6xyZ3C13,1,-5.206999087079563,-3.5555116558751823,7869.0,4601.0,4284.253636363636,97630.0,-70524.0,9781.0,5462.0,11124.0,7046.0,2372.0,7977.0,6418.0,23488.0,16306.0,150.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8549,h0qjnfmUljaLM51H5ohIaF51DRa2,1,-0.488597796953369,-4.357557336570464,8815.0,4297.0,4284.385852090032,63148.0,-90855.0,5420.0,2602.0,5268.0,5775.0,2902.0,2014.0,4752.0,17906.0,6663.0,2736.0,335.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8550,h19usrR5N6PMfBiYK0HHsci3pGF2,1,-0.27188920452732324,-5.530075469548495,3645.0,1221.6666870117188,1387.4209653716725,31812.0,-46698.0,1632.0,1966.0,5406.0,6358.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8551,h1SCOdMoB7YfbPsjV0XaPbi0M7x2,1,-4.249009221675218,5.34197073119358,4702.0,1547.0,1903.2377850162866,202238.0,49075.0,59209.0,7440.0,9442.0,36892.0,6147.0,2221.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8552,h1SCOdMoB7YfbPsjV0XaPbi0M7x2,2,10.003938413026816,-1.6265607171004903,587.0,429.0,382.8144329896907,21032.0,-181206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
8553,h1W5nOWL9RZFJ2KcSO3csTaRzj83,1,0.2779158818352646,4.948036653191488,7463.0,7447.0,7357.888888888889,3730.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17302.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8554,h1Yc1BVkjpQMQF0zn4j7Kc3PmIS2,1,-1.543956616668264,4.1179375559209905,154.0,108.0,95.95833333333333,3894.0,164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8555,h1ejoAALnqUndlEyqjx6xVypjSC3,1,-0.8602366551435018,0.5892811134004556,141.0,119.5,106.71428571428571,3031.0,-863.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8556,h1vi2JSYaBaMvsevR3QYJQLh6Cx2,1,-7.143331148194716,5.4303262887484784,2146.0,1489.0,1413.7952506596307,92364.0,980.0,65633.0,16214.0,6506.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
8557,h26dWWZ5ujXBOywdh8zqpLEiBqK2,1,-3.871052712861455,-5.512625922141936,9623.0,3251.0,3821.1399776035832,89375.0,-87199.0,46028.0,4631.0,1695.0,3560.0,4736.0,1349.0,2533.0,2613.0,6032.0,2436.0,8597.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
8558,h2HU5lpN9NZjS7C1hUqC8EZ3jcQ2,1,-3.4098091111249573,-5.266450170401745,4841.0,1271.0,1808.0658082975679,64390.0,-61046.0,22943.0,3014.0,2145.0,4718.0,1667.0,1574.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
8559,h2cuYbHHDFMVZTUZcwGcfBHoTUh1,1,-0.537194449309553,11.765345345157606,9257.0,5214.0,4696.20805957074,1186134.0,1001174.0,8215.0,3799.0,8899.0,8638.0,3398.0,6256.0,8087.0,47867.0,13163.0,3999.0,8249.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
8560,h2lbHffnjOYWzY1UU8CTOM5hrAo2,1,3.2878893729563585,-5.3187616573979675,9375.0,5053.5,4862.473609129815,383220.0,-1151121.0,24389.0,202239.0,8158.0,20673.0,6844.0,1822.0,15855.0,3244.0,43021.0,7934.0,14028.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
8561,h2v9xF235FQBhTyN6gUZtVxEkTI2,2,8.374059447531973,0.09086727720785617,3365.0,1843.0,1855.575221238938,34017.0,-371221.0,4396.0,2601.0,5212.0,9809.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
8562,h3J1Rfz1SmesvzhXklcvnP3I0Go1,1,-3.5169479546054543,-0.1873241449498222,5516.0,1076.0,1370.5989304812833,35059.0,-13296.0,10350.0,1395.0,682.0,0.0,395.0,395.0,1121.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
8563,h3PF9gy8WfcchjN5oQSGDzpPUQk2,1,-3.669582773095161,1.1201378769131882,5693.0,2107.0,2870.999192897498,110952.0,-20845.0,17413.0,27750.0,3825.0,12520.0,6276.0,15460.0,12595.0,899.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
8564,h3WSS2yScVh1isr6cY9MMx3ebOA2,1,7.012031444661239,-3.7212513413835553,9919.0,3822.0,4379.4989561586635,18420.0,-104437.0,3237.0,805.0,1677.0,1530.0,196.0,187.0,988.0,638.0,971.0,873.0,803.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
8565,h40DQkOhPjQ13Mxtpr02GqOH4GD2,1,-3.9162550690124593,2.641545200133381,3839.0,1696.5,1755.3366533864541,35268.0,-2230.0,8452.0,3000.0,3950.0,3475.0,201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8566,h4EJDazBO4fQbVU1VFGC3fXjihZ2,1,-6.392790814734932,4.2513347492061495,4951.0,1932.0,2181.4111445783133,140664.0,-12049.0,81776.0,17112.0,7082.0,3539.0,7114.0,822.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
8567,h4wRH3wSfSP4ByjSSzm0GmKK6Cz1,1,6.545459671437616,6.598197492840676,211.0,77.0,100.5,2995.0,-137669.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
8568,h5NWADihaGfy5GLSU68rZ3tIBBo1,1,-3.2527402157156824,4.775305948820545,4072.0,1786.0,1842.3090909090909,23367.0,5381.0,3906.0,3256.0,4714.0,2637.0,478.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
8569,h5k9xIq4YIWvPOFLzl5MZNm8Qqi1,1,-3.598651819193264,0.6988160286582442,4337.0,1965.0,2174.9652605459055,46622.0,-11830.0,10696.0,9269.0,5789.0,4999.0,4332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8570,h657jQFcCYcpXZrVhCbxTAIHP572,1,9.719678192190587,0.3827378964674903,212.0,157.0,136.46666666666667,3727.0,-42895.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
8571,h6R9cdjLYRZ2qvrXYBo7MA2IsmS2,1,-4.65660959604453,2.949775394831505,6144.0,2952.0,3028.2922766279657,72802.0,5589.0,6518.0,4736.0,13821.0,12334.0,12997.0,3632.0,4777.0,4671.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
8572,h6TBQx56cQSMMo8qDFBQCGVICX43,1,4.746135784882678,-6.047455203508488,8154.0,2587.0,3110.7117552334944,19484.0,-66916.0,4226.0,1244.0,3195.0,1852.0,242.0,209.0,971.0,268.0,568.0,823.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8573,h6UaluXKuqV8Uf3YhNjDrPZswj72,1,-1.1592617994490735,2.557038836053237,666.0,225.0,268.6610878661088,17379.0,-2105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
