,timeOnPage,maxDepth,step,demoNumOn,beatNumThreeFour,beatNumSixEight,beatNumDefault,beatHoverThree,beatHoverSix,emphasizeThreeFour,emphasizeSixEight,threeFourOn,sixEightOn,altThree,altSix,exampleSix,exampleThree,altSix.1,timeSect0,timeSect1,timeSect2,timeSect3,timeSect4,timeSect5,interaction_count,mobile,x,y
180,94132,3507.0,5,0,56,13,0,0,0,6,4,6,4,0,0,4,2,0,712,1500,1485,1351,20885,64,10,0,-4.283472,-5.025076
181,11745,3806.666748046875,11,0,20,15,0,2,2,21,14,21,14,0,0,2,2,0,144,332,2118,3533,434,368,35,0,-1.7799398,-1.1609522
182,82706,3681.0,5,0,117,37,0,6,2,14,10,14,10,1,0,4,4,0,18623,4957,16974,38791,709,1131,24,0,-6.749061,-1.7845852
183,258108,3421.0,5,0,57,7,0,4,2,4,6,4,6,1,1,2,0,1,847,296,44536,2239,1400,0,10,0,-3.523189,-2.730749
184,171614,2699.199951171875,4,0,110,56,14,2,0,8,6,8,6,0,0,4,4,0,428,43809,22214,2062,0,0,14,0,-1.9938622,-1.1997291
185,77710,3037.0,11,0,93,61,10,10,10,24,24,24,24,1,1,6,8,1,3467,6929,23356,19941,566,0,48,0,-6.667952,1.2464339
186,172917,3193.0,7,0,329,72,36,2,2,12,12,12,12,0,0,4,4,0,602,42460,49577,51532,1406,0,24,0,-5.6912227,1.4132366
187,173332,3400.0,7,0,351,151,0,2,4,18,16,18,16,2,1,4,6,1,884,42532,27316,48733,1900,0,34,0,-5.3671474,0.518497
188,11869818,3670.0,15,0,199,99,15,4,4,22,14,22,14,1,1,2,2,1,26502,29010,47352,40023,1251,9918,36,0,-6.0084324,-6.931227
189,1340433,1851.0,6,0,19,0,0,0,0,4,0,4,0,0,0,0,0,0,228,335,1980,0,0,0,4,0,-6.4093013,-7.147627
190,56481,3407.0,23,0,134,55,25,10,8,17,12,17,12,0,0,2,4,0,17145,6843,18461,2050,1375,0,29,0,-2.0619736,-0.6896194
191,64719,3018.0,6,0,31,13,0,0,0,2,4,2,4,0,0,4,2,0,9164,6025,8038,26009,50,0,6,0,-6.6942277,-1.5800499
192,3553252,3434.0,6,0,106,81,22,8,8,15,10,15,10,0,0,4,2,0,31831,34225,27201,70679,2517,0,25,0,-5.25348,-5.917906
193,64902,3290.0,5,0,38,22,10,0,0,6,4,6,4,0,0,0,0,0,18995,24754,6799,8418,3584,0,10,0,-1.2072712,0.55572754
194,1937131,2064.0,3,0,6,0,0,0,0,6,0,6,0,0,0,0,0,0,183,1365,847,149,0,0,6,0,-6.3512754,-7.3395576
195,539363,3224.0,6,0,60,26,41,2,0,8,4,8,4,0,0,0,0,0,1497,34809,3800,1031,433,0,12,0,-3.2878678,-4.9274235
196,1032440,3225.0,7,0,258,97,19,4,2,16,10,16,10,1,0,4,4,0,627,18254,49269,63956,982,0,26,0,-5.0841537,-4.3809295
197,120265,3354.0,15,0,66,41,0,12,14,14,16,14,16,3,1,2,2,1,2436,7639,54040,47552,2970,0,30,0,-8.012826,2.1761575
198,15253,1966.0,3,0,13,0,9,0,0,1,0,1,0,0,0,0,0,0,1549,6374,949,0,0,0,1,0,0.5268056,1.564998
199,309327,3421.0,8,0,218,76,1,0,0,16,18,16,18,0,0,10,4,0,232,6684,484,260388,39233,0,34,0,-9.7072525,-2.689939
200,218097,3323.0,6,0,221,124,32,6,4,16,16,16,16,2,1,2,2,1,698,55446,60361,39221,4754,0,32,0,-4.4593434,1.6343942
201,62824,3633.0,9,0,101,55,2,0,0,18,8,18,8,0,0,2,8,0,7625,4073,1528,42716,4781,951,26,0,-8.696127,-2.3797982
202,63838569,3416.0,10,0,39,14,7,0,0,10,4,10,4,0,0,0,0,0,11582,8301,63797271,1652,732,0,14,0,-7.806657,6.543663
203,538389,3545.0,5,0,14,0,0,0,0,2,0,2,0,0,0,0,0,0,848,1270,1988,517470,3002,42,2,0,-10.584465,-2.840123
204,412272,3718.0,8,0,313,104,11,4,2,32,20,32,20,0,0,4,4,0,23414,116826,96504,97938,9316,11960,52,0,-4.5777693,1.2518101
205,89073,3266.0,6,0,97,40,45,2,0,10,12,10,12,0,0,6,2,0,2673,33349,2749,19950,1501,0,22,0,-2.7247407,0.85822123
206,68478,3249.0,5,0,78,42,11,0,0,4,5,4,5,0,0,3,2,0,25293,12082,2036,26853,2068,0,9,0,-5.0106735,-2.1071587
207,59927,3728.0,8,0,29,24,17,2,2,8,6,8,6,0,0,0,0,0,14875,13211,15839,2701,10814,1632,14,0,-2.117039,3.1238146
208,54324,3885.60009765625,19,0,12,8,3,0,0,8,4,8,4,0,0,0,0,0,9653,14066,19494,5616,1735,3631,12,0,-3.0073977,1.2148366
209,173958,3590.0,5,0,127,81,0,6,10,28,14,28,14,0,1,4,10,1,35539,25645,46513,61466,1876,1273,42,0,-5.6768794,-0.8937582
210,29201,3022.0,5,0,36,105,0,0,0,9,14,9,14,0,0,0,0,0,425,2952,431,447,776,0,23,0,-2.114636,-3.8835516
211,287401,3209.0,5,0,326,144,11,6,4,18,16,18,16,0,0,2,2,0,20027,61444,100377,45198,3981,0,34,0,-4.930627,1.9579523
212,3027590,2605.0,3,0,7,61,0,0,0,4,2,4,2,0,0,2,0,0,256,0,139,480,0,0,6,0,-6.5649166,-7.472809
213,108822,3447.0,6,0,152,51,8,4,4,12,8,12,8,1,0,2,4,0,591,6652,19167,44914,1980,96,20,0,-8.103702,-0.19171989
214,91074,789.0,4,0,46,28,20,0,0,10,4,10,4,0,0,0,0,0,28119,60958,0,0,0,0,14,0,4.641159,2.9022877
215,270338195,3693.0,29,0,83,96,5,8,8,17,12,17,12,1,1,0,2,1,75467175,26539,77427,733498,2985,194027125,29,0,-1.993749,7.4995713
216,12917,3608.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,492,511,173,1200,120,0,0,-1.3368573,-2.7768776
217,113792,1029.0,2,0,41,8,4,2,2,15,8,15,8,0,0,0,0,0,3468,223,0,0,0,0,23,0,-3.24789,-7.329112
218,67806,3199.0,7,0,73,20,15,4,0,12,6,12,6,0,0,2,4,0,156,8509,6831,16382,19545,0,18,0,-3.5311782,3.2562537
219,15438,3400.0,2,0,2,1,1,0,0,2,2,2,2,0,0,0,0,0,32,298,14235,266,224,27,4,0,-6.72084,5.615204
220,159687,3689.0,16,0,43,44,9,6,6,14,18,14,18,1,0,4,2,0,5496,24681,37393,76903,2751,1051,32,0,-8.07261,-0.22868364
221,202644,1536.0,3,0,97,116,15,2,0,16,14,16,14,0,0,0,0,0,2331,106513,798,0,0,0,30,0,0.9565473,2.884116
222,78070,3361.0,5,0,69,73,0,10,6,17,14,17,14,1,1,4,2,1,5073,3686,25951,30934,2218,0,31,0,-7.886073,0.917764
223,90516,3618.0,22,0,0,0,0,0,0,1,2,1,2,0,0,0,0,0,23875,17074,18549,19946,7441,430,3,0,-3.75859,-0.8844047
224,239037,3476.0,5,0,241,122,31,4,6,18,26,18,26,1,1,4,2,1,17865,56717,55480,64197,6444,33,44,0,-4.972539,0.8354848
225,2994832,799.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,43,0,0,0,0,0,0,-6.8325205,-7.5838876
226,81895,3618.0,12,0,72,50,0,4,0,16,16,16,16,2,0,4,2,0,29254,2508,20768,22000,1518,2866,32,0,-4.5479565,-1.5552773
227,275557,2208.0,6,0,0,0,0,0,0,2,1,2,1,0,0,0,0,0,1071,139485,133309,146,0,0,3,0,-2.0106788,3.1992455
228,7532681,3676.0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4138,4873,7399086,3754,5665,113018,0,0,-7.7722626,6.443011
229,109598,3608.0,8,0,121,57,18,4,2,16,16,16,16,0,0,4,2,0,34848,8967,12050,24600,1151,83,32,0,-4.1544657,-2.165492
230,37196,3574.0,8,0,21,24,0,0,0,5,4,5,4,0,0,2,4,0,702,2961,1255,15424,552,0,9,0,-7.6025414,-1.7586322
231,99266,3585.0,8,0,129,68,0,6,4,13,10,13,10,0,0,4,4,0,24966,3762,35633,31553,1519,465,23,0,-5.1975403,-0.65023535
232,32287,2447.0,1,0,19,11,23,1,0,3,1,3,1,0,0,0,0,0,0,31711,402,94,0,0,4,0,1.1884835,6.7898355
233,430661,3589.0,12,0,79,80,11,2,4,20,18,20,18,0,0,2,2,0,303,5498,364861,16538,1749,1767,38,0,-7.3820353,5.5565863
234,39119,2857.0,4,0,57,23,0,0,0,10,8,10,8,0,0,2,4,0,812,8024,15571,901,0,0,18,0,-4.264331,2.5331423
235,238308,3426.0,6,0,116,102,4,0,0,42,32,42,32,0,0,0,0,0,6804,5649,4839,484,117,0,74,0,-3.9413266,-6.420894
236,226751,3460.0,6,0,189,89,15,4,4,10,10,10,10,1,1,2,2,1,1220,72721,55290,45331,1462,41,20,0,-3.6862917,1.5361608
237,49876,2565.0,6,0,72,25,20,6,2,8,6,8,6,0,0,4,2,0,116,19960,6906,21284,0,0,14,0,-5.0471964,0.19387394
238,24390,1111.0,3,0,12,14,0,0,0,6,3,6,3,0,0,0,0,0,1733,14420,0,0,0,0,9,0,1.5718373,3.400037
239,175067,3492.0,7,0,167,63,13,6,10,16,14,16,14,0,0,4,10,0,5869,10764,25361,58182,418,2665,30,0,-7.3532405,-0.5311134
240,27907,2913.0,5,0,5,0,0,0,0,3,0,3,0,0,0,0,0,0,1186,7766,4932,8498,16,0,3,0,-5.105998,0.62106013
241,105179,757.0,2,0,41,16,0,0,0,2,2,2,2,0,0,0,0,0,5645,167,0,0,0,0,4,0,-2.3888192,-6.965498
242,23904,1261.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16471,4551,984,0,0,0,0,0,4.2463436,-3.2380848
243,14492,3035.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,883,883,834,822,85,0,0,0,-1.5929482,-3.3087049
244,39870,2304.0,5,0,23,44,1,0,2,6,6,6,6,0,0,0,0,0,2143,5797,31763,50,0,0,12,0,-6.6160975,5.107009
245,53099,3390.0,9,0,53,32,4,2,2,8,6,8,6,0,0,2,2,0,767,4200,8419,17466,1668,0,14,0,-7.348689,-0.22718292
246,58592,3669.0,22,0,40,1,7,8,2,12,2,12,2,1,0,0,4,0,4594,12222,27134,11140,100,34,14,0,-5.1854076,2.4861822
247,195091,3437.0,9,0,188,54,29,20,14,32,20,32,20,3,0,2,10,0,1759,20602,47280,65488,50558,0,52,0,-5.1515183,2.2944307
248,74663,3596.0,18,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,6316,7384,37038,8651,2727,7118,1,0,-5.688486,3.5620604
249,25503,911.5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13144,373,0,0,0,0,0,0,1.6487064,-4.795499
250,100686,2908.0,4,0,11,0,37,0,0,6,0,6,0,0,0,0,4,0,2461,35474,1553,2346,267,0,6,0,-0.26261622,0.7494655
251,308784,3685.0,9,0,58,35,6,0,0,10,10,10,10,0,0,6,2,0,313,49192,2647,19379,2016,950,20,0,-3.0186803,-3.072351
252,59154,2293.0,10,0,90,26,33,8,0,12,4,12,4,0,0,4,2,0,3742,42531,1548,1615,0,0,16,0,1.948955,4.551274
253,8635,1770.0,2,0,2,6,1,0,0,2,1,2,1,0,0,0,0,0,702,6263,641,0,0,0,3,0,1.9019523,4.0731015
254,32842,3377.0,5,0,28,12,4,6,0,20,10,20,10,0,0,0,0,0,200,15383,1933,484,34,0,30,0,0.4934181,2.2161207
255,8198,3362.0,6,0,0,0,0,0,0,7,4,7,4,0,0,0,2,0,134,136,5005,124,842,0,11,0,-5.77525,4.5553217
256,276854,3399.0,7,0,260,139,14,6,8,29,30,29,30,1,1,2,2,1,11501,129591,39280,42547,734,0,59,0,-1.2569005,2.1151843
257,71415,3379.0,8,0,55,56,0,0,4,8,12,8,12,0,1,0,0,1,2934,27293,29367,2002,1416,0,20,0,-2.500609,2.7152138
258,232905,2233.0,4,0,42,41,10,2,0,12,10,12,10,1,0,0,0,0,2318,57933,22984,1332,0,0,22,0,-1.9438578,-1.3434451
259,13506281,2816.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1067,1463,972,1170,0,0,0,0,-6.911924,-7.515871
260,107700,3188.0,5,0,109,83,0,0,2,16,14,16,14,0,1,2,8,1,37600,1700,10800,49500,800,0,30,0,-5.950004,-2.6475418
261,55016,3080.0,5,0,73,43,5,2,4,8,12,8,12,1,1,4,2,1,162,1200,14553,16073,66,0,20,0,-7.2811275,0.9199673
262,42915,2627.0,4,0,33,27,0,0,0,4,10,4,10,0,0,6,2,0,15717,2616,2166,15884,0,0,14,0,-5.187048,-2.483429
263,142366,3349.0,9,0,136,82,23,2,4,11,14,11,14,0,0,4,2,0,1687,54291,36270,25520,766,0,25,0,-2.8819692,1.5433964
264,41662,3452.0,11,0,0,22,23,0,2,0,2,0,2,0,0,0,0,0,2018,17077,12328,2463,1785,1325,2,0,-1.8558731,1.999982
265,30168,3607.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4213,3632,10136,2059,1911,1061,0,0,-3.5725203,0.5165402
266,51423,3374.0,6,0,49,20,0,0,0,8,4,8,4,0,0,2,4,0,7556,7977,15626,7100,850,0,12,0,-3.7812815,0.39106944
267,5379,2984.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2434,568,299,484,17,0,0,0,1.1381189,-1.802298
268,28197,3684.0,7,0,28,7,0,2,0,6,2,6,2,0,0,2,0,0,1668,1184,7137,1351,6054,4318,8,0,-3.8052313,3.9945173
269,157053,3355.0,8,0,94,43,10,4,2,12,12,12,12,1,0,4,4,0,19247,35411,24428,33213,6604,0,24,0,-4.260518,0.080832936
270,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8854433,0.8195471
271,30859,3697.0,7,0,67,12,0,0,0,7,4,7,4,0,0,0,0,0,9131,6553,8787,1300,1051,2800,11,0,-1.4945076,-0.31981045
272,69902,3334.0,6,0,32,33,4,2,2,10,6,10,6,0,0,0,0,0,27965,7841,7845,2196,1302,0,16,0,0.85940033,-2.7725635
273,26718089,3421.0,24,0,118,17,1,2,0,18,10,18,10,0,0,10,16,0,1615,2910,2290,3035,2717,0,28,0,-6.8553233,-7.453761
274,1161366,3006.0,1,0,2,2,0,0,0,6,6,6,6,0,0,6,4,0,0,0,0,1160892,158,0,12,0,-10.933818,-3.0954313
275,70463,3187.0,5,0,50,29,19,2,0,11,8,11,8,0,0,4,6,0,1575,17144,9571,19386,553,0,19,0,-5.187976,0.345317
276,34335,3468.0,11,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,7281,8913,2120,2877,6566,197,1,0,-1.8059714,2.8065512
277,3750,1224.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2602,184,27,0,0,0,0,0,2.639717,-3.08731
278,1298328,3011.333251953125,5,0,111,58,0,2,8,6,14,6,14,2,0,6,2,0,400,30533,17798,50162,116,0,20,0,-5.052463,-5.262916
279,18580,3246.5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,804,10315,2801,1367,833,0,0,0,0.49149165,2.9735599
280,7181,103.0,0,0,8,0,0,0,0,3,0,3,0,0,0,0,0,0,309,0,0,0,0,0,3,0,-2.7540078,-7.1978455
281,136607,3305.0,6,0,70,42,0,0,0,14,10,14,10,0,0,6,6,0,617,5362,21359,23106,14,0,24,0,-5.859984,-0.8649637
282,182868,3353.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,353,351,62,317,0,0,0,-4.072883,-6.8359175
283,80554,2217.0,3,0,65,46,0,0,0,4,4,4,4,0,0,0,0,0,1043,2517,7349,684,0,0,8,0,-3.931948,-4.1211405
284,101598,3598.0,4,0,133,57,12,12,8,18,10,18,10,1,0,2,2,0,33,15266,60493,23489,1767,534,28,0,-6.6975985,3.462964
285,47143,2220.0,3,0,119,35,0,4,0,9,4,9,4,0,0,2,2,0,0,0,8383,67,0,0,13,0,-3.3948822,-2.6754677
286,2001743,3262.0,5,0,135,66,27,2,2,6,12,6,12,0,0,2,2,0,1878139,36617,42733,38899,2934,0,18,0,6.8899255,-8.065303
287,76875,3019.0,5,0,46,58,3,0,2,8,6,8,6,0,0,2,2,0,1199,14108,9798,29228,78,0,14,0,-7.0838885,-0.3132048
288,11265,1229.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2963,4696,834,0,0,0,0,0,2.053182,0.7319062
289,104096,3773.0,12,0,23,26,9,6,4,8,6,8,6,2,2,0,0,2,24913,30818,22962,18919,3268,1498,14,0,-2.6762242,0.02303826
290,97776,3312.0,7,0,123,63,15,2,6,6,11,6,11,0,0,2,2,0,2352,34137,22519,26869,4734,0,17,0,-3.958112,1.1073039
291,64119,1100.0,2,0,58,83,4,4,4,15,14,15,14,1,1,0,0,1,36397,21871,0,0,0,0,29,0,4.2584143,-1.4570435
292,56533,430.0,1,0,0,0,6,0,0,2,0,2,0,0,0,0,0,0,528,317,0,0,0,0,2,0,-4.666831,-7.515038
293,634723,3522.0,6,0,68,54,1,0,0,14,8,14,8,0,0,2,2,0,0,516134,31284,28340,1385,425,22,0,1.5708052,5.729308
294,109622,3022.0,16,0,276,107,0,0,0,14,13,14,13,0,0,8,8,0,2080,1868,15543,73753,1159,0,27,0,-9.212106,-1.6082911
295,367505,3165.0,26,0,283,151,13,2,10,28,34,28,34,0,1,4,6,1,90578,16349,94010,33273,106661,0,62,0,-2.1790862,3.601742
296,63078,3095.0,9,0,181,20,2,4,0,15,6,15,6,0,0,4,4,0,5532,5468,2051,46028,17,0,21,0,-9.138338,-2.342514
297,103596,3289.0,9,0,233,33,0,0,0,8,6,8,6,0,0,4,4,0,131,500,150,566,584,0,14,0,-3.7045312,-6.467497
298,26358,3642.0,12,0,9,9,0,0,0,2,2,2,2,0,0,0,0,0,15679,582,1148,5334,1504,458,4,0,1.6037937,-3.6306212
299,49866,3234.0,7,0,62,27,8,2,4,4,8,4,8,0,0,4,2,0,1283,8400,19071,19039,684,0,12,0,-7.520183,1.6331849
300,400981,2251.0,5,0,25,44,0,2,6,6,12,6,12,1,1,0,0,1,6316,7934,42999,34,0,0,18,0,-3.8727386,-3.8571827
301,0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.55606,20.31647
302,66250,1285.0,4,0,43,3,0,0,0,6,2,6,2,0,0,0,0,0,682,6613,70,0,0,0,8,0,-2.7564812,-4.0796905
303,127444,3270.0,5,0,183,71,17,4,2,9,10,9,10,0,0,2,2,0,877,28172,17733,57732,1566,0,19,0,-7.4306245,-0.6150186
304,41073,1396.0,3,0,33,39,0,8,0,11,2,11,2,2,0,0,0,0,9518,19043,7695,0,0,0,13,0,1.0271251,1.8573806
305,7424137,3268.5,20,0,217,141,73,2,0,16,12,16,12,0,0,2,2,0,91098,6877523,27137,52951,370347,0,28,0,1.6946017,7.477465
306,152002,3516.0,5,0,181,83,0,2,4,26,28,26,28,1,1,6,8,1,32733,10708,28266,77024,1017,83,54,0,-6.883819,-2.0982897
307,43687,1025.0,1,0,126,70,0,0,0,16,12,16,12,0,0,0,0,0,143,2259,0,0,0,0,28,0,-3.3936512,-5.366177
308,69900,843.0,2,0,33,27,6,0,0,6,10,6,10,0,0,0,0,0,49800,12700,0,0,0,0,16,0,4.6112356,-3.35802
309,60571,3139.0,11,0,93,41,10,2,2,16,8,16,8,0,0,2,10,0,2647,6887,6527,36365,3432,0,24,0,-8.628369,-1.5511787
310,15008,3060.5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8178,1881,3802,149,51,0,0,0,0.6665822,-2.5361502
311,80677,3213.0,5,0,33,30,18,0,0,4,2,4,2,0,0,0,0,0,51683,20134,4650,1933,1050,0,6,0,3.8574605,-2.5296302
312,26702,3002.0,5,0,0,6,1,0,2,0,4,0,4,0,0,0,0,0,4505,1468,4900,950,17,0,4,0,-2.7263627,-1.7896366
313,503187,3448.0,5,0,281,127,33,6,8,20,20,20,20,0,1,4,2,1,2201,66747,60982,80566,10633,228731,40,0,-3.3345377,6.4341507
314,31817,433.0,1,0,24,29,0,0,0,4,4,4,4,0,0,0,0,0,172,0,0,0,0,0,8,0,-4.431961,-7.383098
315,14824,386.0,1,0,11,12,0,0,0,2,3,2,3,0,0,0,0,0,502,0,0,0,0,0,5,0,-3.033189,-6.921589
316,64667,2906.0,5,0,64,37,11,2,2,8,8,8,8,0,0,4,2,0,14467,11289,19761,15431,24,0,16,0,-4.410496,-0.3419963
317,349656,3262.0,9,0,233,152,2,2,6,18,22,18,22,1,1,4,4,1,46061,29181,47667,49369,2122,0,40,0,-4.220976,-2.254683
318,40154,2081.0,7,0,0,0,0,0,2,2,6,2,6,0,0,0,0,0,80,1305,2083,19,0,0,8,0,-3.5294204,-5.2453346
319,53266,3164.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,433,783,951,822,458,0,0,0,-3.1130652,-5.6477876
320,1649524,1027.0,4,0,6,0,0,0,0,4,0,4,0,0,0,0,0,0,5038,2020,0,0,0,0,4,0,-5.769642,-7.9236608
321,27248,177.0,0,0,32,36,0,0,0,3,2,3,2,0,0,0,0,0,194,0,0,0,0,0,5,0,-4.781874,-7.7444444
322,1000,512.0,1,0,12,0,0,0,0,2,0,2,0,0,0,0,0,0,709,235,0,0,0,0,2,0,2.2821898,-2.0701857
323,19954,3273.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,834,12049,3234,618,0,0,0,-6.5654087,3.918972
324,67641,961.0,6,0,72,26,9,0,0,2,2,2,2,0,0,0,0,0,51319,7216,0,0,0,0,4,0,4.733139,-4.453031
325,191193,120.0,0,0,35,1,0,0,0,6,2,6,2,0,0,0,0,0,7192,0,0,0,0,0,8,0,-2.9569957,-7.4363475
326,16272,2219.0,2,0,8,7,0,0,0,2,2,2,2,0,0,0,0,0,1658,4264,7285,1488,0,0,4,0,-3.7266228,2.6610708
327,201758,677.0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,199,116,0,0,0,0,0,0,-6.0117908,-7.5682883
328,35278,3485.0,13,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3517,10599,1115,1603,7780,5344,1,0,-2.2493665,3.2871785
329,76085,2900.0,6,0,126,53,0,0,0,8,6,8,6,0,0,4,4,0,202,1539,1292,50769,565,0,14,0,-8.871648,-2.3785205
330,110138,3405.333251953125,6,0,146,41,10,4,6,14,10,14,10,1,1,2,4,1,21138,19555,22925,37043,532,0,24,0,-5.4792213,-1.0076547
331,27106,3560.0,12,0,18,10,0,6,2,8,2,8,2,0,0,0,0,0,1233,1066,18696,1059,108,1215,10,0,-6.4910507,4.685788
332,8479,2407.0,3,0,6,0,0,0,0,2,0,2,0,0,0,0,0,0,3386,1500,634,33,0,0,2,0,1.2656971,-1.9388819
333,27002,3518.0,5,0,10,30,0,0,0,2,1,2,1,0,0,0,0,0,15025,2023,5469,1873,217,17,3,0,0.8094565,-2.7836382
334,39220,3522.0,5,0,41,29,0,0,0,5,6,5,6,0,0,0,0,0,11584,13656,2909,1819,313,950,11,0,1.7965103,0.37704915
335,44116,1197.5999755859375,2,0,34,37,14,2,0,3,2,3,2,0,0,0,0,0,151,9804,35,0,0,0,5,0,-1.7408793,-2.1323524
336,222979,3554.0,5,0,32,29,14,0,0,6,4,6,4,0,0,0,0,0,5672,41307,7144,2197,5993,9370,10,0,-2.2335536,-2.6867666
337,209273,2980.0,6,0,0,0,0,0,4,10,6,10,6,0,1,0,2,1,7411,9465,22889,146547,500,0,16,0,-9.192618,-1.9543205
338,86562,3306.0,5,0,84,102,0,0,0,8,12,8,12,0,0,4,2,0,12521,30949,8617,31787,1567,0,20,0,-4.1968117,-0.23572552
339,299112,3684.0,7,0,115,69,12,4,2,10,14,10,14,2,0,6,2,0,45009,14660,56358,49660,2289,5280,24,0,-4.363877,-1.4862018
340,7004,72.0,1,0,10,0,0,0,0,1,0,1,0,0,0,0,0,0,84,0,0,0,0,0,1,0,-4.2971573,-7.653279
341,52857,3531.0,7,0,0,0,0,0,0,4,1,4,1,1,1,1,2,1,341,1724,14302,13899,2289,10024,5,0,-4.7604604,4.363356
342,155814,2537.0,3,0,121,81,40,4,8,8,14,8,14,0,0,6,4,0,5816,41704,45485,47148,0,0,22,0,-5.562121,1.3819802
343,9069067,3639.0,14,0,595,160,37,14,8,30,22,30,22,1,1,4,4,1,25323,311591,8597160,89171,17600,2067,52,0,-7.634493,6.2120543
344,214475,3303.0,9,0,216,90,20,4,4,16,16,16,16,1,0,4,4,0,26633,78794,53940,43189,10519,0,32,0,-2.9071643,1.0848771
345,100391,3284.0,7,0,0,5,0,0,0,0,1,0,1,0,0,0,0,0,264,1218,683,650,841,0,1,0,-3.588619,-6.27185
346,239445,908.0,4,0,27,14,12,0,0,8,2,8,2,0,0,0,0,0,235530,1750,0,0,0,0,10,0,7.2422004,-9.349499
347,132354,2998.0,8,0,92,60,1,8,0,28,12,28,12,1,0,2,4,0,63596,1689,42298,566,22718,0,40,0,-0.54877204,-1.7774876
348,152423,3267.0,5,0,124,64,9,0,0,14,10,14,10,0,0,2,2,0,4549,55619,13534,35238,173,0,24,0,-2.906744,0.91029143
349,15832,233.0,3,0,17,0,18,0,0,2,0,2,0,0,0,0,0,0,954,0,0,0,0,0,2,0,-2.275366,-6.844509
350,532429,3074.0,13,0,1,57,0,0,0,2,4,2,4,0,0,0,0,0,16979,234,851,302,1019,0,6,0,-3.1770918,-7.578685
351,57970,3135.0,12,0,15,5,0,0,0,4,6,4,6,0,0,4,0,0,982,483,738,850,34,0,10,0,-3.1120555,-5.824217
352,89914,3032.0,5,0,135,60,21,4,6,12,12,12,12,0,1,2,2,1,35962,7807,8379,23665,834,0,24,0,-4.2214627,-2.2966278
353,1635,891.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,679,500,0,0,0,0,0,0,1.9101902,-0.92510194
354,28699,2921.0,4,0,20,14,13,4,2,6,4,6,4,0,0,2,2,0,1003,9568,16186,1067,101,0,10,0,-3.5757506,3.3717558
355,17630,3468.0,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,13509,0,0,0,0,3287,1,0,2.7863424,-3.5740473
356,380354,3629.0,16,0,60,11,2,6,0,12,2,12,2,1,0,0,0,0,27818,53669,227772,41186,29001,871,14,0,-6.2573843,3.8800306
357,49949,3452.0,8,0,22,13,0,0,2,8,8,8,8,0,0,0,0,0,10209,30804,3852,2433,1000,1167,16,0,2.0671122,3.000657
358,28389,3363.0,6,0,12,8,2,0,0,2,2,2,2,0,0,0,0,0,768,19189,2084,4753,133,0,4,0,0.55125445,3.9476504
359,1676453,2999.333251953125,10,0,154,104,27,8,4,24,14,24,14,0,0,2,2,0,2109,51704,18299,64263,173,0,38,0,-4.928474,-5.307729
360,153378,3405.0,16,0,220,110,6,4,4,14,16,14,16,0,0,2,4,0,112,6758,24297,54064,10108,0,30,0,-7.5287824,-0.44489667
361,656,270.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334,0,0,0,0,0,0,0,1.7867568,-2.7667193
362,488483,1835.0,2,0,100,84,10,6,8,12,20,12,20,1,0,0,0,0,57985,27110,37454,0,0,0,32,0,-1.857651,-5.1722984
363,193681,3046.0,9,0,204,101,0,0,4,8,16,8,16,0,0,4,2,0,502,53399,38902,41068,667,0,24,0,-4.278623,1.0390157
364,220790,1959.0,3,0,54,39,7,4,2,8,12,8,12,1,0,0,0,0,11223,4433,10950,0,0,0,20,0,-4.063734,-5.7330465
365,11849,3412.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1266,602,803,63,7960,0,0,0,-1.0957488,4.817277
